order_id,product_sk,order_item_id,quantity,unit_price,line_total
1000003620,2,5000004843,3,15000.0,45000.0
1000003621,2,5000004844,2,15000.0,30000.0
1000003622,2,5000004845,2,16500.0,33000.0
1000003623,1,5000004846,2,12000.0,24000.0
1000003624,1,5000004847,1,12000.0,12000.0
1000003625,2,5000004848,2,15750.0,31500.0
1000003626,1,5000004849,3,12000.0,36000.0
1000003627,1,5000004850,2,12000.0,24000.0
1000003628,1,5000004851,3,12600.0,37800.0
1000003629,1,5000004852,1,12000.0,12000.0
1000003630,1,5000004853,3,12000.0,36000.0
1000003631,2,5000004854,2,15000.0,30000.0
1000003632,2,5000004855,1,16500.0,16500.0
1000003633,1,5000004856,1,12000.0,12000.0
1000003634,1,5000004857,3,12000.0,36000.0
1000003635,1,5000004858,3,12600.0,37800.0
1000003636,2,5000004859,1,15000.0,15000.0
1000003636,1,5000004860,3,12000.0,36000.0
1000003636,2,5000004861,2,15000.0,30000.0
1000003637,1,5000004862,1,12000.0,12000.0
1000003637,1,5000004863,1,10800.0,10800.0
1000003638,1,5000004864,3,12000.0,36000.0
1000003639,2,5000004865,3,15000.0,45000.0
1000003640,2,5000004866,1,15000.0,15000.0
1000003641,1,5000004867,3,13200.0,39600.0
1000003642,2,5000004868,1,13500.0,13500.0
1000003642,1,5000004869,2,12000.0,24000.0
1000003643,1,5000004870,1,12000.0,12000.0
1000003643,2,5000004871,2,16500.0,33000.0
1000003644,1,5000004872,3,12000.0,36000.0
1000003644,1,5000004873,1,12000.0,12000.0
1000003644,2,5000004874,2,15750.0,31500.0
1000003645,2,5000004875,1,15000.0,15000.0
1000003645,1,5000004876,3,12000.0,36000.0
1000003646,2,5000004877,2,15750.0,31500.0
1000003647,2,5000004878,3,15750.0,47250.0
1000003648,2,5000004879,1,15000.0,15000.0
1000003648,1,5000004880,3,12600.0,37800.0
1000003649,1,5000004881,1,12600.0,12600.0
1000003650,1,5000004882,3,12000.0,36000.0
1000003650,2,5000004883,2,15750.0,31500.0
1000003651,2,5000004884,1,15750.0,15750.0
1000003652,1,5000004885,3,12000.0,36000.0
1000003653,1,5000004886,2,12000.0,24000.0
1000003654,1,5000004887,2,12000.0,24000.0
1000003654,1,5000004888,3,12000.0,36000.0
1000003655,1,5000004889,1,10800.0,10800.0
1000003656,2,5000004890,3,16500.0,49500.0
1000003656,1,5000004891,1,12600.0,12600.0
1000003657,1,5000004892,2,12000.0,24000.0
1000003658,1,5000004893,2,12000.0,24000.0
1000003659,2,5000004894,1,15750.0,15750.0
1000003659,1,5000004895,3,12000.0,36000.0
1000003660,2,5000004896,3,15000.0,45000.0
1000003660,2,5000004897,1,16500.0,16500.0
1000003661,1,5000004898,1,12600.0,12600.0
1000003662,1,5000004899,3,12000.0,36000.0
1000003663,2,5000004900,1,15000.0,15000.0
1000003664,2,5000004901,3,15000.0,45000.0
1000003665,2,5000004902,1,15000.0,15000.0
1000003666,2,5000004903,2,13500.0,27000.0
1000003666,1,5000004904,2,12000.0,24000.0
1000003667,1,5000004905,2,12600.0,25200.0
1000003668,1,5000004906,2,12000.0,24000.0
1000003669,1,5000004907,3,12000.0,36000.0
1000003670,1,5000004908,1,12000.0,12000.0
1000003670,2,5000004909,2,15000.0,30000.0
1000003671,1,5000004910,3,12600.0,37800.0
1000003672,1,5000004911,2,12000.0,24000.0
1000003673,1,5000004912,1,12000.0,12000.0
1000003674,1,5000004913,3,12600.0,37800.0
1000003675,1,5000004914,1,12600.0,12600.0
1000003676,1,5000004915,1,12600.0,12600.0
1000003676,2,5000004916,1,15000.0,15000.0
1000003677,1,5000004917,2,12000.0,24000.0
1000003677,1,5000004918,3,12000.0,36000.0
1000003678,1,5000004919,3,12000.0,36000.0
1000003679,1,5000004920,1,10800.0,10800.0
1000003680,2,5000004921,1,15000.0,15000.0
1000003681,2,5000004922,1,13500.0,13500.0
1000003682,1,5000004923,1,13200.0,13200.0
1000003683,1,5000004924,3,12600.0,37800.0
1000003684,1,5000004925,3,13200.0,39600.0
1000003685,1,5000004926,2,12000.0,24000.0
1000003686,2,5000004927,3,15000.0,45000.0
1000003686,1,5000004928,3,12000.0,36000.0
1000003687,1,5000004929,3,10800.0,32400.0
1000003688,1,5000004930,2,10800.0,21600.0
1000003689,1,5000004931,2,12600.0,25200.0
1000003690,2,5000004932,1,15000.0,15000.0
1000003690,1,5000004933,3,13200.0,39600.0
1000003690,2,5000004934,1,15000.0,15000.0
1000003691,2,5000004935,1,16500.0,16500.0
1000003692,2,5000004936,3,15000.0,45000.0
1000003693,2,5000004937,2,16500.0,33000.0
1000003694,2,5000004938,2,13500.0,27000.0
1000003695,1,5000004939,3,12000.0,36000.0
1000003695,1,5000004940,3,12000.0,36000.0
1000003695,1,5000004941,3,12000.0,36000.0
1000003696,1,5000004942,3,12600.0,37800.0
1000003697,1,5000004943,3,12600.0,37800.0
1000003698,1,5000004944,2,12600.0,25200.0
1000003699,1,5000004945,2,13200.0,26400.0
1000003700,2,5000004946,1,15000.0,15000.0
1000003701,1,5000004947,1,12000.0,12000.0
1000003702,2,5000004948,2,13500.0,27000.0
1000003702,2,5000004949,1,15000.0,15000.0
1000003703,1,5000004950,2,12000.0,24000.0
1000003704,1,5000004951,3,13200.0,39600.0
1000003705,2,5000004952,1,15000.0,15000.0
1000003706,2,5000004953,3,15750.0,47250.0
1000003706,2,5000004954,1,15000.0,15000.0
1000003706,2,5000004955,1,15000.0,15000.0
1000003707,1,5000004956,2,12000.0,24000.0
1000003708,2,5000004957,2,16500.0,33000.0
1000003709,2,5000004958,2,15000.0,30000.0
1000003710,1,5000004959,3,12000.0,36000.0
1000003711,2,5000004960,3,15000.0,45000.0
1000003711,2,5000004961,3,13500.0,40500.0
1000003712,1,5000004962,2,12000.0,24000.0
1000003712,1,5000004963,1,10800.0,10800.0
1000003713,2,5000004964,3,16500.0,49500.0
1000003714,1,5000004965,2,10800.0,21600.0
1000003714,2,5000004966,3,15000.0,45000.0
1000003715,2,5000004967,1,15000.0,15000.0
1000003716,1,5000004968,1,13200.0,13200.0
1000003717,1,5000004969,3,12000.0,36000.0
1000003718,1,5000004970,2,12000.0,24000.0
1000003719,1,5000004971,1,12000.0,12000.0
1000003720,2,5000004972,2,15000.0,30000.0
1000003721,2,5000004973,1,15000.0,15000.0
1000003721,1,5000004974,3,12000.0,36000.0
1000003722,1,5000004975,1,13200.0,13200.0
1000003722,2,5000004976,2,16500.0,33000.0
1000003723,1,5000004977,2,10800.0,21600.0
1000003723,2,5000004978,1,15000.0,15000.0
1000003724,1,5000004979,1,12000.0,12000.0
1000003725,1,5000004980,2,10800.0,21600.0
1000003726,1,5000004981,3,13200.0,39600.0
1000003727,1,5000004982,1,12000.0,12000.0
1000003728,1,5000004983,1,12000.0,12000.0
1000003729,1,5000004984,2,12000.0,24000.0
1000003729,1,5000004985,2,12000.0,24000.0
1000003729,2,5000004986,1,13500.0,13500.0
1000003730,1,5000004987,2,12000.0,24000.0
1000003731,2,5000004988,2,15000.0,30000.0
1000003731,1,5000004989,2,12000.0,24000.0
1000003732,1,5000004990,2,12000.0,24000.0
1000003732,1,5000004991,3,10800.0,32400.0
1000003733,1,5000004992,1,13200.0,13200.0
1000003733,1,5000004993,2,12000.0,24000.0
1000003733,2,5000004994,2,15000.0,30000.0
1000003734,2,5000004995,3,15000.0,45000.0
1000003735,2,5000004996,1,13500.0,13500.0
1000003736,1,5000004997,2,12000.0,24000.0
1000003737,2,5000004998,1,13500.0,13500.0
1000003738,1,5000004999,1,12000.0,12000.0
1000003739,2,5000005000,3,15000.0,45000.0
1000003740,2,5000005001,1,15000.0,15000.0
1000003741,1,5000005002,2,13200.0,26400.0
1000003741,1,5000005003,3,12000.0,36000.0
1000003742,2,5000005004,3,15000.0,45000.0
1000003743,2,5000005005,3,13500.0,40500.0
1000003744,1,5000005006,2,10800.0,21600.0
1000003745,2,5000005007,3,15000.0,45000.0
1000003746,1,5000005008,2,10800.0,21600.0
1000003747,1,5000005009,3,10800.0,32400.0
1000003747,2,5000005010,2,15000.0,30000.0
1000003748,2,5000005011,3,15750.0,47250.0
1000003749,2,5000005012,2,15000.0,30000.0
1000003750,2,5000005013,2,15000.0,30000.0
1000003751,2,5000005014,2,13500.0,27000.0
1000003752,2,5000005015,1,15000.0,15000.0
1000003753,2,5000005016,2,16500.0,33000.0
1000003753,1,5000005017,3,12000.0,36000.0
1000003753,1,5000005018,1,12000.0,12000.0
1000003754,2,5000005019,2,15000.0,30000.0
1000003755,1,5000005020,2,10800.0,21600.0
1000003755,2,5000005021,1,13500.0,13500.0
1000003756,2,5000005022,1,15750.0,15750.0
1000003757,2,5000005023,3,15000.0,45000.0
1000003758,1,5000005024,3,12000.0,36000.0
1000003758,2,5000005025,3,15000.0,45000.0
1000003759,2,5000005026,3,15000.0,45000.0
1000003760,1,5000005027,2,12000.0,24000.0
1000003761,1,5000005028,1,13200.0,13200.0
1000003762,2,5000005029,3,15000.0,45000.0
1000003763,1,5000005030,1,13200.0,13200.0
1000003763,2,5000005031,3,15000.0,45000.0
1000003764,2,5000005032,3,13500.0,40500.0
1000003765,1,5000005033,3,10800.0,32400.0
1000003766,1,5000005034,3,12000.0,36000.0
1000003767,2,5000005035,2,13500.0,27000.0
1000003767,2,5000005036,2,15000.0,30000.0
1000003768,2,5000005037,2,13500.0,27000.0
1000003769,2,5000005038,2,15000.0,30000.0
1000003770,1,5000005039,1,12000.0,12000.0
1000003770,1,5000005040,3,12000.0,36000.0
1000003771,1,5000005041,1,12000.0,12000.0
1000003772,2,5000005042,1,15000.0,15000.0
1000003773,2,5000005043,1,15000.0,15000.0
1000003774,2,5000005044,3,16500.0,49500.0
1000003774,1,5000005045,2,13200.0,26400.0
1000003775,2,5000005046,1,15000.0,15000.0
1000003776,1,5000005047,1,12000.0,12000.0
1000003777,2,5000005048,2,15000.0,30000.0
1000003778,1,5000005049,3,12000.0,36000.0
1000003779,1,5000005050,3,12000.0,36000.0
1000003780,1,5000005051,2,13200.0,26400.0
1000003781,1,5000005052,3,12600.0,37800.0
1000003782,1,5000005053,1,12000.0,12000.0
1000003783,2,5000005054,1,15750.0,15750.0
1000003783,2,5000005055,1,15750.0,15750.0
1000003783,2,5000005056,2,15000.0,30000.0
1000003784,2,5000005057,1,15000.0,15000.0
1000003784,1,5000005058,2,13200.0,26400.0
1000003785,1,5000005059,3,12000.0,36000.0
1000003785,1,5000005060,1,12000.0,12000.0
1000003786,1,5000005061,2,12000.0,24000.0
1000003787,2,5000005062,3,15000.0,45000.0
1000003787,2,5000005063,2,15000.0,30000.0
1000003788,1,5000005064,3,12000.0,36000.0
1000003789,2,5000005065,3,15000.0,45000.0
1000003790,1,5000005066,3,10800.0,32400.0
1000003791,2,5000005067,3,15000.0,45000.0
1000003792,2,5000005068,2,15000.0,30000.0
1000003792,1,5000005069,1,12000.0,12000.0
1000003793,2,5000005070,1,15000.0,15000.0
1000003794,1,5000005071,2,12000.0,24000.0
1000003794,1,5000005072,3,12600.0,37800.0
1000003795,2,5000005073,3,15000.0,45000.0
1000003796,2,5000005074,2,15000.0,30000.0
1000003797,2,5000005075,1,15750.0,15750.0
1000003798,2,5000005076,3,15000.0,45000.0
1000003799,2,5000005077,1,15000.0,15000.0
1000003800,1,5000005078,1,10800.0,10800.0
1000003800,1,5000005079,2,10800.0,21600.0
1000003801,1,5000005080,1,12000.0,12000.0
1000003801,1,5000005081,2,13200.0,26400.0
1000003802,1,5000005082,1,13200.0,13200.0
1000003803,2,5000005083,3,15750.0,47250.0
1000003803,2,5000005084,2,15750.0,31500.0
1000003804,2,5000005085,1,15000.0,15000.0
1000003805,2,5000005086,1,15000.0,15000.0
1000003805,2,5000005087,2,15000.0,30000.0
1000003806,1,5000005088,3,12000.0,36000.0
1000003806,2,5000005089,3,15000.0,45000.0
1000003807,1,5000005090,3,13200.0,39600.0
1000003808,1,5000005091,3,12000.0,36000.0
1000003808,1,5000005092,3,12000.0,36000.0
1000003808,2,5000005093,2,15000.0,30000.0
1000003809,2,5000005094,1,16500.0,16500.0
1000003810,1,5000005095,3,12000.0,36000.0
1000003811,1,5000005096,3,12000.0,36000.0
1000003812,2,5000005097,1,13500.0,13500.0
1000003812,1,5000005098,3,10800.0,32400.0
1000003813,2,5000005099,3,15000.0,45000.0
1000003813,1,5000005100,1,12000.0,12000.0
1000003814,2,5000005101,2,15000.0,30000.0
1000003815,1,5000005102,3,13200.0,39600.0
1000003816,2,5000005103,3,15000.0,45000.0
1000003817,1,5000005104,3,12000.0,36000.0
1000003818,1,5000005105,3,12000.0,36000.0
1000003819,2,5000005106,3,15000.0,45000.0
1000003820,2,5000005107,2,15000.0,30000.0
1000003821,1,5000005108,3,13200.0,39600.0
1000003822,1,5000005109,2,12000.0,24000.0
1000003822,2,5000005110,1,13500.0,13500.0
1000003823,1,5000005111,1,10800.0,10800.0
1000003824,2,5000005112,2,13500.0,27000.0
1000003825,1,5000005113,3,12000.0,36000.0
1000003825,2,5000005114,3,15000.0,45000.0
1000003825,1,5000005115,3,10800.0,32400.0
1000003826,1,5000005116,3,12000.0,36000.0
1000003827,1,5000005117,3,12000.0,36000.0
1000003828,2,5000005118,1,15000.0,15000.0
1000003829,1,5000005119,3,12000.0,36000.0
1000003829,1,5000005120,3,13200.0,39600.0
1000003830,1,5000005121,3,12000.0,36000.0
1000003831,2,5000005122,1,15000.0,15000.0
1000003832,1,5000005123,2,13200.0,26400.0
1000003833,2,5000005124,3,13500.0,40500.0
1000003833,2,5000005125,2,15000.0,30000.0
1000003834,1,5000005126,3,12000.0,36000.0
1000003835,1,5000005127,3,12600.0,37800.0
1000003836,1,5000005128,1,12000.0,12000.0
1000003837,1,5000005129,3,12000.0,36000.0
1000003838,1,5000005130,1,13200.0,13200.0
1000003839,1,5000005131,2,12000.0,24000.0
1000003840,2,5000005132,1,15000.0,15000.0
1000003840,1,5000005133,1,12000.0,12000.0
1000003841,1,5000005134,3,12000.0,36000.0
1000003841,1,5000005135,2,12000.0,24000.0
1000003842,1,5000005136,2,12600.0,25200.0
1000003843,1,5000005137,3,12000.0,36000.0
1000003843,1,5000005138,1,12000.0,12000.0
1000003844,1,5000005139,3,12000.0,36000.0
1000003845,1,5000005140,3,12600.0,37800.0
1000003845,2,5000005141,3,15000.0,45000.0
1000003846,1,5000005142,2,12000.0,24000.0
1000003846,2,5000005143,3,15000.0,45000.0
1000003847,2,5000005144,3,16500.0,49500.0
1000003848,1,5000005145,1,12000.0,12000.0
1000003849,2,5000005146,1,15750.0,15750.0
1000003849,1,5000005147,3,12000.0,36000.0
1000003850,1,5000005148,2,12000.0,24000.0
1000003850,2,5000005149,2,15000.0,30000.0
1000003851,2,5000005150,1,15750.0,15750.0
1000003851,1,5000005151,2,13200.0,26400.0
1000003852,1,5000005152,3,12000.0,36000.0
1000003853,1,5000005153,3,10800.0,32400.0
1000003854,1,5000005154,2,12000.0,24000.0
1000003855,1,5000005155,1,12600.0,12600.0
1000003855,1,5000005156,2,12000.0,24000.0
1000003856,2,5000005157,2,15000.0,30000.0
1000003856,1,5000005158,1,12000.0,12000.0
1000003857,1,5000005159,1,12000.0,12000.0
1000003858,2,5000005160,1,15000.0,15000.0
1000003859,2,5000005161,1,15000.0,15000.0
1000003860,1,5000005162,2,12600.0,25200.0
1000003861,1,5000005163,3,12000.0,36000.0
1000003862,2,5000005164,3,13500.0,40500.0
1000003863,1,5000005165,1,12000.0,12000.0
1000003864,1,5000005166,2,12000.0,24000.0
1000003864,1,5000005167,2,12000.0,24000.0
1000003865,2,5000005168,2,15000.0,30000.0
1000003866,1,5000005169,3,12000.0,36000.0
1000003867,1,5000005170,2,12000.0,24000.0
1000003868,1,5000005171,3,12600.0,37800.0
1000003869,2,5000005172,2,13500.0,27000.0
1000003870,2,5000005173,1,15000.0,15000.0
1000003870,2,5000005174,2,15750.0,31500.0
1000003870,2,5000005175,1,15000.0,15000.0
1000003871,2,5000005176,1,15000.0,15000.0
1000003872,2,5000005177,3,15000.0,45000.0
1000003873,1,5000005178,1,12600.0,12600.0
1000003874,2,5000005179,2,15000.0,30000.0
1000003875,2,5000005180,1,15000.0,15000.0
1000003876,1,5000005181,2,12600.0,25200.0
1000003876,2,5000005182,1,15000.0,15000.0
1000003877,2,5000005183,1,13500.0,13500.0
1000003878,1,5000005184,3,12000.0,36000.0
1000003878,1,5000005185,2,12000.0,24000.0
1000003879,2,5000005186,1,15000.0,15000.0
1000003880,1,5000005187,3,12000.0,36000.0
1000003880,2,5000005188,1,15000.0,15000.0
1000003881,1,5000005189,3,12000.0,36000.0
1000003882,2,5000005190,1,13500.0,13500.0
1000003883,2,5000005191,3,15000.0,45000.0
1000003884,2,5000005192,3,15000.0,45000.0
1000003885,1,5000005193,3,12000.0,36000.0
1000003886,2,5000005194,3,15000.0,45000.0
1000003887,1,5000005195,3,13200.0,39600.0
1000003887,1,5000005196,3,13200.0,39600.0
1000003888,1,5000005197,3,12600.0,37800.0
1000003888,1,5000005198,1,12600.0,12600.0
1000003889,2,5000005199,2,15000.0,30000.0
1000003890,1,5000005200,3,12000.0,36000.0
1000003891,2,5000005201,1,15000.0,15000.0
1000003892,2,5000005202,1,15000.0,15000.0
1000003893,1,5000005203,1,10800.0,10800.0
1000003894,2,5000005204,2,15000.0,30000.0
1000003895,2,5000005205,1,15000.0,15000.0
1000003896,1,5000005206,1,12000.0,12000.0
1000003896,1,5000005207,1,12600.0,12600.0
1000003896,1,5000005208,2,12000.0,24000.0
1000003897,1,5000005209,2,12000.0,24000.0
1000003898,1,5000005210,2,10800.0,21600.0
1000003899,2,5000005211,3,15000.0,45000.0
1000003900,2,5000005212,3,15000.0,45000.0
1000003900,1,5000005213,2,10800.0,21600.0
1000003901,2,5000005214,2,16500.0,33000.0
1000003902,2,5000005215,2,15000.0,30000.0
1000003903,1,5000005216,1,10800.0,10800.0
1000003903,2,5000005217,2,15000.0,30000.0
1000003904,1,5000005218,1,10800.0,10800.0
1000003904,2,5000005219,2,13500.0,27000.0
1000003905,2,5000005220,1,15000.0,15000.0
1000003906,1,5000005221,2,10800.0,21600.0
1000003907,1,5000005222,2,10800.0,21600.0
1000003907,1,5000005223,3,10800.0,32400.0
1000003907,1,5000005224,2,12000.0,24000.0
1000003908,1,5000005225,1,12000.0,12000.0
1000003909,2,5000005226,3,15000.0,45000.0
1000003910,2,5000005227,2,13500.0,27000.0
1000003911,2,5000005228,2,15000.0,30000.0
1000003912,1,5000005229,1,12000.0,12000.0
1000003913,2,5000005230,1,15000.0,15000.0
1000003913,1,5000005231,2,12000.0,24000.0
1000003914,1,5000005232,3,12000.0,36000.0
1000003915,2,5000005233,1,13500.0,13500.0
1000003916,2,5000005234,3,15000.0,45000.0
1000003917,2,5000005235,3,15000.0,45000.0
1000003918,1,5000005236,3,10800.0,32400.0
1000003919,2,5000005237,2,15000.0,30000.0
1000003919,2,5000005238,1,15750.0,15750.0
1000003920,1,5000005239,2,12000.0,24000.0
1000003921,2,5000005240,3,15000.0,45000.0
1000003922,1,5000005241,3,12000.0,36000.0
1000003923,1,5000005242,2,12000.0,24000.0
1000003924,1,5000005243,3,10800.0,32400.0
1000003925,2,5000005244,3,15000.0,45000.0
1000003926,1,5000005245,2,12600.0,25200.0
1000003926,2,5000005246,2,15000.0,30000.0
1000003927,2,5000005247,3,15750.0,47250.0
1000003928,1,5000005248,2,12000.0,24000.0
1000003929,2,5000005249,2,16500.0,33000.0
1000003930,1,5000005250,2,12000.0,24000.0
1000003931,1,5000005251,2,13200.0,26400.0
1000003932,1,5000005252,2,10800.0,21600.0
1000003933,1,5000005253,1,12000.0,12000.0
1000003933,2,5000005254,3,13500.0,40500.0
1000003934,1,5000005255,2,12000.0,24000.0
1000003935,2,5000005256,2,15000.0,30000.0
1000003936,2,5000005257,2,15000.0,30000.0
1000003937,2,5000005258,2,15000.0,30000.0
1000003938,1,5000005259,1,10800.0,10800.0
1000003939,2,5000005260,1,15750.0,15750.0
1000003939,1,5000005261,1,12000.0,12000.0
1000003940,1,5000005262,2,10800.0,21600.0
1000003941,1,5000005263,3,12000.0,36000.0
1000003942,1,5000005264,2,12000.0,24000.0
1000003942,1,5000005265,2,12000.0,24000.0
1000003943,2,5000005266,2,15000.0,30000.0
1000003943,2,5000005267,2,13500.0,27000.0
1000003944,1,5000005268,2,12600.0,25200.0
1000003945,2,5000005269,2,16500.0,33000.0
1000003945,1,5000005270,3,12000.0,36000.0
1000003946,2,5000005271,2,15000.0,30000.0
1000003947,1,5000005272,1,12600.0,12600.0
1000003948,1,5000005273,3,10800.0,32400.0
1000003949,2,5000005274,3,13500.0,40500.0
1000003950,1,5000005275,3,13200.0,39600.0
1000003951,1,5000005276,1,13200.0,13200.0
1000003951,1,5000005277,3,12000.0,36000.0
1000003952,2,5000005278,3,15750.0,47250.0
1000003953,2,5000005279,1,13500.0,13500.0
1000003954,2,5000005280,1,15000.0,15000.0
1000003955,2,5000005281,3,15000.0,45000.0
1000003955,1,5000005282,2,12600.0,25200.0
1000003955,1,5000005283,3,12600.0,37800.0
1000003956,2,5000005284,1,15000.0,15000.0
1000003957,1,5000005285,3,12600.0,37800.0
1000003957,2,5000005286,1,15000.0,15000.0
1000003958,1,5000005287,1,12000.0,12000.0
1000003958,1,5000005288,2,12000.0,24000.0
1000003958,2,5000005289,3,13500.0,40500.0
1000003959,2,5000005290,3,16500.0,49500.0
1000003960,2,5000005291,3,13500.0,40500.0
1000003961,1,5000005292,2,13200.0,26400.0
1000003961,1,5000005293,3,12000.0,36000.0
1000003962,2,5000005294,1,15000.0,15000.0
1000003963,2,5000005295,2,13500.0,27000.0
1000003964,2,5000005296,2,15750.0,31500.0
1000003964,1,5000005297,3,12000.0,36000.0
1000003965,2,5000005298,2,15000.0,30000.0
1000003966,1,5000005299,3,12000.0,36000.0
1000003967,1,5000005300,2,12000.0,24000.0
1000003968,2,5000005301,3,15000.0,45000.0
1000003969,2,5000005302,2,13500.0,27000.0
1000003970,1,5000005303,2,12000.0,24000.0
1000003971,2,5000005304,1,15000.0,15000.0
1000003972,1,5000005305,3,12000.0,36000.0
1000003973,2,5000005306,2,15750.0,31500.0
1000003974,2,5000005307,2,15000.0,30000.0
1000003974,2,5000005308,1,15000.0,15000.0
1000003975,2,5000005309,3,15750.0,47250.0
1000003976,1,5000005310,2,12000.0,24000.0
1000003977,2,5000005311,3,16500.0,49500.0
1000003978,1,5000005312,3,13200.0,39600.0
1000003979,1,5000005313,1,12000.0,12000.0
1000003980,2,5000005314,1,13500.0,13500.0
1000003980,2,5000005315,3,15000.0,45000.0
1000003981,2,5000005316,2,15000.0,30000.0
1000003981,2,5000005317,3,15000.0,45000.0
1000003981,1,5000005318,2,12000.0,24000.0
1000003982,1,5000005319,3,12000.0,36000.0
1000003983,2,5000005320,2,15750.0,31500.0
1000003984,2,5000005321,2,15000.0,30000.0
1000003985,1,5000005322,2,12000.0,24000.0
1000003985,2,5000005323,1,15000.0,15000.0
1000003986,1,5000005324,2,12000.0,24000.0
1000003987,1,5000005325,2,13200.0,26400.0
1000003988,2,5000005326,2,15000.0,30000.0
1000003989,1,5000005327,2,12000.0,24000.0
1000003989,1,5000005328,1,10800.0,10800.0
1000003990,1,5000005329,2,12000.0,24000.0
1000003990,1,5000005330,2,12000.0,24000.0
1000003990,2,5000005331,1,15000.0,15000.0
1000003991,2,5000005332,2,15000.0,30000.0
1000003992,1,5000005333,3,12600.0,37800.0
1000003993,1,5000005334,1,12000.0,12000.0
1000003994,2,5000005335,2,15000.0,30000.0
1000003995,2,5000005336,2,13500.0,27000.0
1000003996,2,5000005337,3,16500.0,49500.0
1000003997,1,5000005338,1,12000.0,12000.0
1000003998,1,5000005339,1,10800.0,10800.0
1000003999,1,5000005340,1,12000.0,12000.0
1000004000,2,5000005341,2,15000.0,30000.0
1000004000,1,5000005342,1,12000.0,12000.0
1000004001,1,5000005343,3,12600.0,37800.0
1000004002,1,5000005344,3,12000.0,36000.0
1000004003,2,5000005345,2,15000.0,30000.0
1000004003,2,5000005346,1,15000.0,15000.0
1000004003,2,5000005347,2,15000.0,30000.0
1000004004,1,5000005348,3,10800.0,32400.0
1000004005,1,5000005349,1,12000.0,12000.0
1000004006,2,5000005350,3,13500.0,40500.0
1000004007,1,5000005351,2,12000.0,24000.0
1000004008,1,5000005352,1,12600.0,12600.0
1000004009,2,5000005353,1,15000.0,15000.0
1000004009,1,5000005354,3,12600.0,37800.0
1000004010,2,5000005355,3,13500.0,40500.0
1000004010,1,5000005356,1,10800.0,10800.0
1000004011,2,5000005357,3,16500.0,49500.0
1000004012,1,5000005358,3,12000.0,36000.0
1000004013,1,5000005359,1,12600.0,12600.0
1000004013,2,5000005360,2,15000.0,30000.0
1000004014,2,5000005361,3,13500.0,40500.0
1000004015,1,5000005362,3,12000.0,36000.0
1000004015,1,5000005363,2,10800.0,21600.0
1000004016,1,5000005364,1,12000.0,12000.0
1000004017,1,5000005365,1,12000.0,12000.0
1000004017,2,5000005366,2,15000.0,30000.0
1000004018,2,5000005367,2,16500.0,33000.0
1000004018,2,5000005368,3,15000.0,45000.0
1000004019,2,5000005369,3,15000.0,45000.0
1000004020,1,5000005370,1,10800.0,10800.0
1000004020,1,5000005371,2,12600.0,25200.0
1000004021,1,5000005372,1,10800.0,10800.0
1000004022,2,5000005373,1,15000.0,15000.0
1000004023,1,5000005374,3,12000.0,36000.0
1000004023,2,5000005375,1,15000.0,15000.0
1000004024,2,5000005376,2,13500.0,27000.0
1000004025,2,5000005377,1,15750.0,15750.0
1000004026,1,5000005378,2,12000.0,24000.0
1000004027,1,5000005379,1,12000.0,12000.0
1000004027,2,5000005380,1,13500.0,13500.0
1000004028,2,5000005381,3,13500.0,40500.0
1000004029,1,5000005382,2,13200.0,26400.0
1000004030,2,5000005383,3,16500.0,49500.0
1000004030,1,5000005384,2,12000.0,24000.0
1000004031,2,5000005385,2,15000.0,30000.0
1000004032,1,5000005386,3,10800.0,32400.0
1000004032,1,5000005387,1,12000.0,12000.0
1000004032,2,5000005388,2,15000.0,30000.0
1000004033,2,5000005389,2,15000.0,30000.0
1000004033,2,5000005390,3,15000.0,45000.0
1000004034,1,5000005391,2,12000.0,24000.0
1000004035,2,5000005392,2,15000.0,30000.0
1000004036,1,5000005393,2,12000.0,24000.0
1000004036,1,5000005394,1,12000.0,12000.0
1000004037,2,5000005395,2,13500.0,27000.0
1000004038,2,5000005396,3,15000.0,45000.0
1000004038,1,5000005397,1,13200.0,13200.0
1000004039,1,5000005398,2,12000.0,24000.0
1000004039,1,5000005399,1,12000.0,12000.0
1000004040,1,5000005400,1,12000.0,12000.0
1000004040,1,5000005401,2,13200.0,26400.0
1000004041,1,5000005402,3,13200.0,39600.0
1000004042,1,5000005403,1,10800.0,10800.0
1000004043,2,5000005404,3,15000.0,45000.0
1000004044,1,5000005405,3,10800.0,32400.0
1000004045,1,5000005406,2,12000.0,24000.0
1000004046,1,5000005407,3,12000.0,36000.0
1000004047,1,5000005408,1,12600.0,12600.0
1000004048,1,5000005409,2,12000.0,24000.0
1000004048,1,5000005410,2,12600.0,25200.0
1000004049,1,5000005411,2,10800.0,21600.0
1000004049,2,5000005412,1,13500.0,13500.0
1000004049,1,5000005413,3,12000.0,36000.0
1000004050,2,5000005414,3,15000.0,45000.0
1000004050,2,5000005415,3,16500.0,49500.0
1000004051,2,5000005416,2,16500.0,33000.0
1000004051,1,5000005417,1,12000.0,12000.0
1000004052,2,5000005418,2,15750.0,31500.0
1000004053,1,5000005419,3,12600.0,37800.0
1000004054,1,5000005420,3,12000.0,36000.0
1000004055,2,5000005421,3,15000.0,45000.0
1000004056,2,5000005422,3,16500.0,49500.0
1000004057,1,5000005423,3,12000.0,36000.0
1000004057,1,5000005424,2,12000.0,24000.0
