order_id,date_sk,date,year,month,channel_code,channel_name,province_name,product_name,category_name,quantity,unit_price,line_total,total_amount,tax_amount,payment_amount,status,store_name,customer_sk,nps_score
1000001078,7668,2025-02-11 19:24:28,2025,2,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,13500.0,27000.0,31936.5,5386.5,31936.5,FULFILLED,,1248,8.0
1000001079,7916,2025-02-24 18:40:07,2025,2,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,3,13500.0,40500.0,49005.0,8505.0,49005.0,CANCELLED,Tienda SF,513,5.0
1000001080,6605,2024-12-16 11:38:33,2024,12,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12000.0,12000.0,14268.0,2268.0,14268.0,FULFILLED,,397,6.4
1000001081,236,2024-01-13 16:52:43,2024,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,10800.0,21600.0,52165.2,8845.2,52165.2,FULFILLED,,1015,7.666666666666667
1000001081,236,2024-01-13 16:52:43,2024,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,52165.2,8845.2,52165.2,FULFILLED,,1015,7.666666666666667
1000001082,5635,2024-10-26 04:56:11,2024,10,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,13200.0,39600.0,46720.2,7900.2,46720.2,CANCELLED,,1200,8.5
1000001083,564,2024-02-01 03:44:03,2024,2,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,13200.0,26400.0,30249.6,4989.6,30249.6,FULFILLED,,23,10.0
1000001084,5303,2024-10-08 14:28:12,2024,10,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,52627.5,8977.5,52627.5,FULFILLED,,1029,8.0
1000001085,929,2024-02-20 09:20:54,2024,2,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,13200.0,39600.0,49116.0,8316.0,49116.0,FULFILLED,,819,5.0
1000001086,2190,2024-04-29 16:23:38,2024,4,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,15000.0,30000.0,64788.0,11088.0,64788.0,FULFILLED,,494,6.0
1000001086,2190,2024-04-29 16:23:38,2024,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,64788.0,11088.0,64788.0,FULFILLED,,494,6.0
1000001087,11285,2025-08-23 14:12:24,2025,8,OFFLINE,Tiendas Físicas,Buenos Aires,Classic A Bottle,Classic,2,12000.0,24000.0,29040.0,5040.0,29040.0,FULFILLED,Tienda BA,1406,6.25
1000001088,10858,2025-07-31 16:51:50,2025,7,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,13500.0,40500.0,50205.0,8505.0,50205.0,CANCELLED,,1177,7.0
1000001089,11826,2025-09-21 13:53:08,2025,9,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,10800.0,10800.0,13614.6,2154.6,13614.6,FULFILLED,,1234,7.8
1000001090,11689,2025-09-14 04:22:24,2025,9,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,42282.0,7182.0,42282.0,FULFILLED,,520,8.0
1000001091,5356,2024-10-11 07:45:19,2024,10,OFFLINE,Tiendas Físicas,Córdoba,Sport B Bottle,Sport,2,13500.0,27000.0,31036.5,5386.5,31036.5,FULFILLED,Tienda CBA,810,5.0
1000001092,6667,2024-12-19 11:26:00,2024,12,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12600.0,25200.0,31992.0,5292.0,31992.0,FULFILLED,,468,6.25
1000001093,8474,2025-03-27 22:31:44,2025,3,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,3,12000.0,36000.0,56918.4,9878.4,56918.4,FULFILLED,Tienda SF,1331,
1000001093,8474,2025-03-27 22:31:44,2025,3,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,1,12000.0,12000.0,56918.4,9878.4,56918.4,FULFILLED,Tienda SF,1331,
1000001094,8904,2025-04-18 02:56:01,2025,4,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,2,12600.0,25200.0,30492.0,5292.0,30492.0,REFUNDED,Tienda MZA,145,
1000001095,8521,2025-03-30 03:31:10,2025,3,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12000.0,12000.0,15720.0,2520.0,15720.0,FULFILLED,,39,8.5
1000001096,460,2024-01-26 19:56:48,2024,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,57717.0,10017.0,57717.0,REFUNDED,,175,7.0
1000001096,460,2024-01-26 19:56:48,2024,1,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,13500.0,13500.0,57717.0,10017.0,57717.0,REFUNDED,,175,7.0
1000001097,1982,2024-04-18 10:31:21,2024,4,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,1,15000.0,15000.0,18150.0,3150.0,18150.0,FULFILLED,Tienda SF,276,8.0
1000001098,3742,2024-07-20 13:08:46,2024,7,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,16500.0,49500.0,76857.75,13182.75,76857.75,FULFILLED,,1054,10.0
1000001098,3742,2024-07-20 13:08:46,2024,7,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15750.0,15750.0,76857.75,13182.75,76857.75,FULFILLED,,1054,10.0
1000001099,9930,2025-06-10 06:56:21,2025,6,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,1,12000.0,12000.0,13794.0,2394.0,13794.0,FULFILLED,Tienda CBA,690,8.75
1000001100,10644,2025-07-19 10:48:12,2025,7,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,27588.0,4788.0,27588.0,FULFILLED,,828,10.0
1000001101,1618,2024-03-29 23:01:11,2024,3,OFFLINE,Tiendas Físicas,Mendoza,Sport B Bottle,Sport,2,16500.0,33000.0,117757.2,20437.2,117757.2,FULFILLED,Tienda MZA,302,6.5
1000001101,1618,2024-03-29 23:01:11,2024,3,OFFLINE,Tiendas Físicas,Mendoza,Sport B Bottle,Sport,3,15000.0,45000.0,117757.2,20437.2,117757.2,FULFILLED,Tienda MZA,302,6.5
1000001101,1618,2024-03-29 23:01:11,2024,3,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,2,12000.0,24000.0,117757.2,20437.2,117757.2,FULFILLED,Tienda MZA,302,6.5
1000001102,3497,2024-07-07 21:55:23,2024,7,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,10800.0,10800.0,14006.64,2222.64,14006.64,FULFILLED,,604,7.0
1000001103,671,2024-02-06 21:06:40,2024,2,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,13200.0,13200.0,16552.56,2716.56,16552.56,FULFILLED,,298,8.666666666666666
1000001104,10324,2025-07-02 09:29:17,2025,7,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,1,15000.0,15000.0,17787.0,3087.0,17787.0,FULFILLED,Tienda SF,887,8.0
1000001105,6396,2024-12-06 14:20:58,2024,12,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,15000.0,30000.0,32670.0,5670.0,32670.0,FULFILLED,,1083,10.0
1000001106,5769,2024-11-03 06:37:27,2024,11,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,55350.0,9450.0,55350.0,FULFILLED,,859,8.5
1000001107,4408,2024-08-24 14:58:25,2024,8,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,3,13200.0,39600.0,47916.0,8316.0,47916.0,FULFILLED,Tienda MZA,220,5.0
1000001108,3587,2024-07-11 22:50:31,2024,7,OFFLINE,Tiendas Físicas,Córdoba,Sport B Bottle,Sport,3,13500.0,40500.0,46554.75,8079.75,46554.75,CANCELLED,Tienda CBA,774,10.0
1000001109,4020,2024-08-03 10:23:07,2024,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,30240.0,5040.0,30240.0,FULFILLED,,547,8.2
1000001110,3843,2024-07-25 06:04:17,2024,7,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,2,10800.0,21600.0,64817.28,11249.28,64817.28,PAID,Tienda CBA,1127,5.75
1000001110,3843,2024-07-25 06:04:17,2024,7,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,3,12000.0,36000.0,64817.28,11249.28,64817.28,PAID,Tienda CBA,1127,5.75
1000001111,8128,2025-03-08 11:04:27,2025,3,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,28488.0,4788.0,28488.0,REFUNDED,,839,
1000001112,10716,2025-07-23 23:17:20,2025,7,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,1,15750.0,15750.0,18104.62,3142.12,18104.62,FULFILLED,Tienda SF,771,5.0
1000001113,9249,2025-05-06 20:16:40,2025,5,OFFLINE,Tiendas Físicas,Mendoza,Sport B Bottle,Sport,3,15000.0,45000.0,51727.5,8977.5,51727.5,REFUNDED,Tienda MZA,1296,6.0
1000001114,9003,2025-04-22 22:52:56,2025,4,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,13500.0,13500.0,59161.5,10111.5,59161.5,FULFILLED,,447,8.333333333333334
1000001114,9003,2025-04-22 22:52:56,2025,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,59161.5,10111.5,59161.5,FULFILLED,,447,8.333333333333334
1000001115,2882,2024-06-05 19:05:55,2024,6,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,2,16500.0,33000.0,39131.4,6791.4,39131.4,FULFILLED,Tienda SF,158,0.0
1000001116,10957,2025-08-06 02:48:52,2025,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,13200.0,39600.0,49116.0,8316.0,49116.0,FULFILLED,,1169,7.333333333333333
1000001117,10011,2025-06-14 07:22:03,2025,6,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,2,12000.0,24000.0,27588.0,4788.0,27588.0,FULFILLED,Tienda MZA,1010,7.666666666666667
1000001118,7408,2025-01-28 20:01:31,2025,1,OFFLINE,Tiendas Físicas,Buenos Aires,Classic A Bottle,Classic,1,12600.0,12600.0,13721.4,2381.4,13721.4,FULFILLED,Tienda BA,758,5.0
1000001119,847,2024-02-16 12:10:07,2024,2,OFFLINE,Tiendas Físicas,Córdoba,Sport B Bottle,Sport,2,15000.0,30000.0,35574.0,6174.0,35574.0,FULFILLED,Tienda CBA,974,9.0
1000001120,9506,2025-05-18 20:08:21,2025,5,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,3,12600.0,37800.0,45738.0,7938.0,45738.0,FULFILLED,Tienda CBA,978,8.5
1000001121,1323,2024-03-13 23:39:40,2024,3,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,2,13200.0,26400.0,31944.0,5544.0,31944.0,FULFILLED,Tienda MZA,447,8.333333333333334
1000001122,4368,2024-08-22 23:59:05,2024,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12000.0,12000.0,29475.6,5115.6,29475.6,FULFILLED,,660,4.0
1000001122,4368,2024-08-22 23:59:05,2024,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12600.0,12600.0,29475.6,5115.6,29475.6,FULFILLED,,660,4.0
1000001123,5335,2024-10-10 00:48:19,2024,10,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,1,13200.0,13200.0,15652.56,2716.56,15652.56,FULFILLED,Tienda SF,918,9.0
1000001124,8900,2025-04-18 00:12:37,2025,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12600.0,37800.0,46023.24,7779.24,46023.24,FULFILLED,,1015,7.666666666666667
1000001125,10898,2025-08-03 05:23:24,2025,8,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,19050.0,3150.0,19050.0,PAID,,641,0.0
1000001126,6041,2024-11-17 15:00:32,2024,11,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12600.0,37800.0,45723.24,7779.24,45723.24,FULFILLED,,1184,8.5
1000001127,5353,2024-10-11 02:04:48,2024,10,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,43560.0,7560.0,43560.0,FULFILLED,,1355,3.0
1000001128,5649,2024-10-26 22:44:44,2024,10,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,2,10800.0,21600.0,26136.0,4536.0,26136.0,FULFILLED,Tienda SF,1399,7.0
1000001129,5234,2024-10-05 19:13:54,2024,10,OFFLINE,Tiendas Físicas,Buenos Aires,Classic A Bottle,Classic,3,13200.0,39600.0,60025.68,10417.68,60025.68,PAID,Tienda BA,333,7.5
1000001129,5234,2024-10-05 19:13:54,2024,10,OFFLINE,Tiendas Físicas,Buenos Aires,Classic A Bottle,Classic,1,12000.0,12000.0,60025.68,10417.68,60025.68,PAID,Tienda BA,333,7.5
1000001130,11668,2025-09-13 02:33:24,2025,9,OFFLINE,Tiendas Físicas,Buenos Aires,Classic A Bottle,Classic,2,12000.0,24000.0,28459.2,4939.2,28459.2,FULFILLED,Tienda BA,214,
1000001131,8448,2025-03-26 22:48:04,2025,3,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,1,16500.0,16500.0,18966.75,3291.75,18966.75,FULFILLED,Tienda SF,1010,7.666666666666667
1000001132,8099,2025-03-06 10:07:17,2025,3,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,1,12600.0,12600.0,13721.4,2381.4,13721.4,CREATED,Tienda CBA,531,
1000001133,9530,2025-05-20 02:53:01,2025,5,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12600.0,25200.0,29882.16,5186.16,29882.16,FULFILLED,,232,
1000001134,11946,2025-09-28 08:40:12,2025,9,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15750.0,47250.0,58672.5,9922.5,58672.5,FULFILLED,,545,
1000001135,1894,2024-04-13 06:34:55,2024,4,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,17787.0,3087.0,17787.0,FULFILLED,,414,8.0
1000001136,5998,2024-11-14 23:08:34,2024,11,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,18150.0,3150.0,18150.0,FULFILLED,,14,6.0
1000001137,10087,2025-06-18 14:03:40,2025,6,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,15000.0,30000.0,36774.0,6174.0,36774.0,PAID,,1059,7.0
1000001138,4824,2024-09-14 20:41:21,2024,9,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,50205.0,8505.0,50205.0,PAID,,1008,8.0
1000001139,4036,2024-08-03 22:49:29,2024,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,10800.0,32400.0,36483.6,6123.6,36483.6,FULFILLED,,1470,7.0
1000001140,6944,2025-01-03 08:48:13,2025,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,10800.0,32400.0,40404.0,6804.0,40404.0,FULFILLED,,146,8.5
1000001141,10209,2025-06-25 06:19:44,2025,6,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12600.0,25200.0,31692.0,5292.0,31692.0,FULFILLED,,365,4.0
1000001142,7613,2025-02-09 00:25:16,2025,2,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,3,10800.0,32400.0,39204.0,6804.0,39204.0,FULFILLED,Tienda CBA,1098,8.5
1000001143,11166,2025-08-18 04:58:49,2025,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,42282.0,7182.0,42282.0,FULFILLED,,1146,10.0
1000001144,10395,2025-07-05 22:23:59,2025,7,OFFLINE,Tiendas Físicas,Buenos Aires,Classic A Bottle,Classic,3,13200.0,39600.0,45520.2,7900.2,45520.2,FULFILLED,Tienda BA,1109,10.0
1000001145,11638,2025-09-12 00:54:35,2025,9,OFFLINE,Tiendas Físicas,Buenos Aires,Sport B Bottle,Sport,3,15750.0,47250.0,57172.5,9922.5,57172.5,PAID,Tienda BA,308,7.0
1000001146,10753,2025-07-26 04:37:58,2025,7,OFFLINE,Tiendas Físicas,Buenos Aires,Sport B Bottle,Sport,3,15750.0,47250.0,57172.5,9922.5,57172.5,FULFILLED,Tienda BA,578,8.0
1000001147,10169,2025-06-23 08:36:50,2025,6,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,19050.0,3150.0,19050.0,CREATED,,697,2.0
1000001148,7423,2025-01-29 13:03:30,2025,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,56656.8,9676.8,56656.8,FULFILLED,,110,8.5
1000001148,7423,2025-01-29 13:03:30,2025,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12000.0,12000.0,56656.8,9676.8,56656.8,FULFILLED,,110,8.5
1000001149,6247,2024-11-29 16:43:43,2024,11,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,16500.0,49500.0,59897.1,10187.1,59897.1,FULFILLED,,427,0.0
1000001150,2004,2024-04-19 17:03:23,2024,4,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,13500.0,13500.0,33668.25,5843.25,33668.25,FULFILLED,,695,2.0
1000001150,2004,2024-04-19 17:03:23,2024,4,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,33668.25,5843.25,33668.25,FULFILLED,,695,2.0
1000001151,344,2024-01-19 06:27:40,2024,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,26136.0,4536.0,26136.0,CANCELLED,,493,
1000001152,5180,2024-10-03 07:09:37,2024,10,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,13500.0,27000.0,32916.6,5556.6,32916.6,PAID,,776,6.0
1000001153,1048,2024-02-27 11:29:03,2024,2,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,10800.0,32400.0,39319.92,6667.92,39319.92,FULFILLED,,1278,3.5
1000001154,6881,2024-12-31 02:44:42,2024,12,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15750.0,47250.0,57529.05,9724.05,57529.05,FULFILLED,,297,8.0
1000001155,2609,2024-05-22 08:58:11,2024,5,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,3,12000.0,36000.0,39204.0,6804.0,39204.0,FULFILLED,Tienda SF,1455,4.5
1000001156,5315,2024-10-09 03:36:27,2024,10,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,16500.0,49500.0,126135.0,21735.0,126135.0,FULFILLED,,728,7.0
1000001156,5315,2024-10-09 03:36:27,2024,10,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,126135.0,21735.0,126135.0,FULFILLED,,728,7.0
1000001156,5315,2024-10-09 03:36:27,2024,10,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,126135.0,21735.0,126135.0,FULFILLED,,728,7.0
1000001157,9350,2025-05-11 14:36:44,2025,5,OFFLINE,Tiendas Físicas,Buenos Aires,Sport B Bottle,Sport,3,15750.0,47250.0,54313.88,9426.38,54313.88,REFUNDED,Tienda BA,62,8.0
1000001158,3682,2024-07-17 15:50:54,2024,7,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,3,12600.0,37800.0,45738.0,7938.0,45738.0,FULFILLED,Tienda SF,1071,6.5
1000001159,11293,2025-08-23 23:29:20,2025,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,27588.0,4788.0,27588.0,FULFILLED,,880,7.666666666666667
1000001160,1920,2024-04-15 02:01:02,2024,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,41382.0,7182.0,41382.0,PAID,,77,8.333333333333334
1000001161,2010,2024-04-19 23:15:08,2024,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,13200.0,39600.0,44324.4,7484.4,44324.4,FULFILLED,,1138,10.0
1000001162,8329,2025-03-18 19:01:38,2025,3,OFFLINE,Tiendas Físicas,Santa Fe,Classic A Bottle,Classic,2,12000.0,24000.0,29040.0,5040.0,29040.0,FULFILLED,Tienda SF,1500,
1000001163,1839,2024-04-10 15:32:57,2024,4,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,15000.0,30000.0,91342.5,15592.5,91342.5,REFUNDED,,688,7.25
1000001163,1839,2024-04-10 15:32:57,2024,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12600.0,12600.0,91342.5,15592.5,91342.5,REFUNDED,,688,7.25
1000001163,1839,2024-04-10 15:32:57,2024,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,91342.5,15592.5,91342.5,REFUNDED,,688,7.25
1000001164,332,2024-01-18 12:32:19,2024,1,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,1,12000.0,12000.0,14520.0,2520.0,14520.0,FULFILLED,Tienda MZA,598,8.0
1000001165,1021,2024-02-25 22:01:30,2024,2,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,1,15000.0,15000.0,17787.0,3087.0,17787.0,REFUNDED,Tienda SF,477,
1000001166,6615,2024-12-16 16:00:51,2024,12,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,13200.0,26400.0,31246.8,5266.8,31246.8,FULFILLED,,936,
1000001167,3662,2024-07-16 09:43:59,2024,7,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,112578.0,19278.0,112578.0,FULFILLED,,244,8.0
1000001167,3662,2024-07-16 09:43:59,2024,7,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,10800.0,32400.0,112578.0,19278.0,112578.0,FULFILLED,,244,8.0
1000001167,3662,2024-07-16 09:43:59,2024,7,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12600.0,37800.0,112578.0,19278.0,112578.0,FULFILLED,,244,8.0
1000001168,7809,2025-02-19 21:07:47,2025,2,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12000.0,12000.0,15720.0,2520.0,15720.0,PAID,,1360,2.0
1000001169,1882,2024-04-12 14:02:20,2024,4,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,44760.0,7560.0,44760.0,FULFILLED,,449,
1000001170,4106,2024-08-07 21:43:07,2024,8,OFFLINE,Tiendas Físicas,Mendoza,Classic A Bottle,Classic,3,12000.0,36000.0,43560.0,7560.0,43560.0,FULFILLED,Tienda MZA,659,8.0
1000001171,9149,2025-04-30 14:51:04,2025,4,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,2,13200.0,26400.0,80310.12,13938.12,80310.12,CANCELLED,Tienda CBA,457,7.666666666666667
1000001171,9149,2025-04-30 14:51:04,2025,4,OFFLINE,Tiendas Físicas,Córdoba,Sport B Bottle,Sport,3,15000.0,45000.0,80310.12,13938.12,80310.12,CANCELLED,Tienda CBA,457,7.666666666666667
1000001172,10152,2025-06-22 10:48:36,2025,6,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12600.0,37800.0,73700.7,12530.7,73700.7,FULFILLED,,136,2.6666666666666665
1000001172,10152,2025-06-22 10:48:36,2025,6,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,13200.0,26400.0,73700.7,12530.7,73700.7,FULFILLED,,136,2.6666666666666665
1000001173,10601,2025-07-17 12:19:42,2025,7,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,2,12600.0,25200.0,29882.16,5186.16,29882.16,FULFILLED,Tienda CBA,1171,10.0
1000001174,7124,2025-01-13 17:39:22,2025,1,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,12000.0,36000.0,40104.0,6804.0,40104.0,PAID,,171,7.25
1000001175,11181,2025-08-18 20:34:28,2025,8,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,15000.0,30000.0,35685.0,5985.0,35685.0,CANCELLED,,425,7.666666666666667
1000001176,9675,2025-05-27 15:39:16,2025,5,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,99391.5,17041.5,99391.5,PAID,,333,7.5
1000001176,9675,2025-05-27 15:39:16,2025,5,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,99391.5,17041.5,99391.5,PAID,,333,7.5
1000001176,9675,2025-05-27 15:39:16,2025,5,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,99391.5,17041.5,99391.5,PAID,,333,7.5
1000001177,4787,2024-09-13 02:35:46,2024,9,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,55650.0,9450.0,55650.0,FULFILLED,,1466,9.0
1000001178,1126,2024-03-02 11:09:18,2024,3,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,13500.0,40500.0,88209.0,15309.0,88209.0,FULFILLED,,336,2.0
1000001178,1126,2024-03-02 11:09:18,2024,3,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,10800.0,32400.0,88209.0,15309.0,88209.0,FULFILLED,,336,2.0
1000001179,10130,2025-06-21 05:34:01,2025,6,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,13500.0,40500.0,47754.75,8079.75,47754.75,FULFILLED,,1296,6.0
1000001180,4321,2024-08-20 18:16:48,2024,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,3,10800.0,32400.0,38419.92,6667.92,38419.92,FULFILLED,,514,8.0
1000001181,7735,2025-02-15 12:40:22,2025,2,ONLINE,Tienda Online,,Sport B Bottle,Sport,1,15000.0,15000.0,19350.0,3150.0,19350.0,FULFILLED,,951,7.2
1000001182,4722,2024-09-10 10:38:16,2024,9,OFFLINE,Tiendas Físicas,Buenos Aires,Sport B Bottle,Sport,3,15000.0,45000.0,49005.0,8505.0,49005.0,FULFILLED,Tienda BA,1126,
1000001183,3439,2024-07-05 03:38:43,2024,7,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12600.0,25200.0,86142.0,14742.0,86142.0,FULFILLED,,802,
1000001183,3439,2024-07-05 03:38:43,2024,7,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,86142.0,14742.0,86142.0,FULFILLED,,802,
1000001184,8438,2025-03-26 03:56:51,2025,3,ONLINE,Tienda Online,,Sport B Bottle,Sport,2,15000.0,30000.0,35985.0,5985.0,35985.0,PAID,,1382,
1000001185,6009,2024-11-15 06:05:48,2024,11,OFFLINE,Tiendas Físicas,Buenos Aires,Sport B Bottle,Sport,2,15000.0,30000.0,34485.0,5985.0,34485.0,FULFILLED,Tienda BA,1142,9.0
1000001186,583,2024-02-02 07:27:51,2024,2,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,3,12000.0,36000.0,68970.0,11970.0,68970.0,FULFILLED,Tienda CBA,1408,8.5
1000001186,583,2024-02-02 07:27:51,2024,2,OFFLINE,Tiendas Físicas,Córdoba,Classic A Bottle,Classic,2,12000.0,24000.0,68970.0,11970.0,68970.0,FULFILLED,Tienda CBA,1408,8.5
1000001187,8048,2025-03-03 08:55:47,2025,3,ONLINE,Tienda Online,,Classic A Bottle,Classic,1,12000.0,12000.0,15729.6,2469.6,15729.6,FULFILLED,,61,8.0
1000001188,10959,2025-08-06 03:10:23,2025,8,ONLINE,Tienda Online,,Sport B Bottle,Sport,3,15000.0,45000.0,83301.0,14301.0,83301.0,FULFILLED,,239,6.0
1000001188,10959,2025-08-06 03:10:23,2025,8,ONLINE,Tienda Online,,Classic A Bottle,Classic,2,12000.0,24000.0,83301.0,14301.0,83301.0,FULFILLED,,239,6.0
1000001189,2274,2024-05-04 01:26:23,2024,5,OFFLINE,Tiendas Físicas,Santa Fe,Sport B Bottle,Sport,2,15000.0,30000.0,32670.0,5670.0,32670.0,FULFILLED,Tienda SF,304,9.0
